,datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable,timedate,Hour,Day,Month,Year
70994,9/26/2016 11:00,9/26/2016 7:00,Hydro,248.6,0,TRUE,9/26/2016 7:00,7,26,9,2016
70998,9/26/2016 11:00,9/26/2016 7:00,Other Renewables,654.9,0.01,TRUE,9/26/2016 7:00,7,26,9,2016
70999,9/26/2016 11:00,9/26/2016 7:00,Solar,3.2,0,TRUE,9/26/2016 7:00,7,26,9,2016
71001,9/26/2016 11:00,9/26/2016 7:00,Wind,1941.5,0.02,TRUE,9/26/2016 7:00,7,26,9,2016
71005,9/26/2016 12:00,9/26/2016 8:00,Hydro,254.9,0,TRUE,9/26/2016 8:00,8,26,9,2016
71009,9/26/2016 12:00,9/26/2016 8:00,Other Renewables,644.5,0,TRUE,9/26/2016 8:00,8,26,9,2016
71010,9/26/2016 12:00,9/26/2016 8:00,Wind,1942.6,0.02,TRUE,9/26/2016 8:00,8,26,9,2016
71012,9/26/2016 12:00,9/26/2016 8:00,Solar,70,0,TRUE,9/26/2016 8:00,8,26,9,2016
71016,9/26/2016 13:00,9/26/2016 9:00,Hydro,248.4,0,TRUE,9/26/2016 9:00,9,26,9,2016
71019,9/26/2016 13:00,9/26/2016 9:00,Other Renewables,620.9,0,TRUE,9/26/2016 9:00,9,26,9,2016
71020,9/26/2016 13:00,9/26/2016 9:00,Solar,143.4,0,TRUE,9/26/2016 9:00,9,26,9,2016
71022,9/26/2016 13:00,9/26/2016 9:00,Wind,2091.3,0.02,TRUE,9/26/2016 9:00,9,26,9,2016
71028,9/26/2016 14:00,9/26/2016 10:00,Hydro,234.9,0,TRUE,9/26/2016 10:00,10,26,9,2016
71031,9/26/2016 14:00,9/26/2016 10:00,Other Renewables,631.5,0,TRUE,9/26/2016 10:00,10,26,9,2016
71032,9/26/2016 14:00,9/26/2016 10:00,Solar,185.3,0,TRUE,9/26/2016 10:00,10,26,9,2016
71034,9/26/2016 14:00,9/26/2016 10:00,Wind,2050.4,0.02,TRUE,9/26/2016 10:00,10,26,9,2016
71038,9/26/2016 15:00,9/26/2016 11:00,Hydro,232.1,0,TRUE,9/26/2016 11:00,11,26,9,2016
71042,9/26/2016 15:00,9/26/2016 11:00,Other Renewables,645.8,0,TRUE,9/26/2016 11:00,11,26,9,2016
71043,9/26/2016 15:00,9/26/2016 11:00,Solar,212.3,0,TRUE,9/26/2016 11:00,11,26,9,2016
71045,9/26/2016 15:00,9/26/2016 11:00,Wind,2867.1,0.03,TRUE,9/26/2016 11:00,11,26,9,2016
71049,9/26/2016 16:00,9/26/2016 12:00,Hydro,935.3,0.01,TRUE,9/26/2016 12:00,12,26,9,2016
71053,9/26/2016 16:00,9/26/2016 12:00,Other Renewables,650,0,TRUE,9/26/2016 12:00,12,26,9,2016
71054,9/26/2016 16:00,9/26/2016 12:00,Solar,219,0,TRUE,9/26/2016 12:00,12,26,9,2016
71056,9/26/2016 16:00,9/26/2016 12:00,Wind,3064.9,0.03,TRUE,9/26/2016 12:00,12,26,9,2016
71060,9/26/2016 17:00,9/26/2016 13:00,Hydro,2209.1,0.02,TRUE,9/26/2016 13:00,13,26,9,2016
71065,9/26/2016 17:00,9/26/2016 13:00,Other Renewables,646.2,0,TRUE,9/26/2016 13:00,13,26,9,2016
71066,9/26/2016 17:00,9/26/2016 13:00,Solar,196.8,0,TRUE,9/26/2016 13:00,13,26,9,2016
71068,9/26/2016 17:00,9/26/2016 13:00,Wind,3331.7,0.04,TRUE,9/26/2016 13:00,13,26,9,2016
71071,9/26/2016 18:00,9/26/2016 14:00,Hydro,2402.8,0.03,TRUE,9/26/2016 14:00,14,26,9,2016
71074,9/26/2016 18:00,9/26/2016 14:00,Wind,3369.3,0.04,TRUE,9/26/2016 14:00,14,26,9,2016
71076,9/26/2016 18:00,9/26/2016 14:00,Other Renewables,610.3,0,TRUE,9/26/2016 14:00,14,26,9,2016
71077,9/26/2016 18:00,9/26/2016 14:00,Solar,203.3,0,TRUE,9/26/2016 14:00,14,26,9,2016
71083,9/26/2016 19:00,9/26/2016 15:00,Hydro,3152.4,0.03,TRUE,9/26/2016 15:00,15,26,9,2016
71085,9/26/2016 19:00,9/26/2016 15:00,Wind,3574.4,0.04,TRUE,9/26/2016 15:00,15,26,9,2016
71087,9/26/2016 19:00,9/26/2016 15:00,Other Renewables,639.9,0,TRUE,9/26/2016 15:00,15,26,9,2016
71088,9/26/2016 19:00,9/26/2016 15:00,Solar,105.5,0,TRUE,9/26/2016 15:00,15,26,9,2016
71093,9/26/2016 20:00,9/26/2016 16:00,Hydro,3106.8,0.03,TRUE,9/26/2016 16:00,16,26,9,2016
71097,9/26/2016 20:00,9/26/2016 16:00,Other Renewables,650.6,0,TRUE,9/26/2016 16:00,16,26,9,2016
71098,9/26/2016 20:00,9/26/2016 16:00,Solar,94.5,0,TRUE,9/26/2016 16:00,16,26,9,2016
71100,9/26/2016 20:00,9/26/2016 16:00,Wind,3936.8,0.04,TRUE,9/26/2016 16:00,16,26,9,2016
71105,9/26/2016 21:00,9/26/2016 17:00,Hydro,3171.3,0.03,TRUE,9/26/2016 17:00,17,26,9,2016
71107,9/26/2016 21:00,9/26/2016 17:00,Wind,3787,0.04,TRUE,9/26/2016 17:00,17,26,9,2016
71111,9/26/2016 21:00,9/26/2016 17:00,Other Renewables,651,0,TRUE,9/26/2016 17:00,17,26,9,2016
71112,9/26/2016 21:00,9/26/2016 17:00,Solar,42.4,0,TRUE,9/26/2016 17:00,17,26,9,2016
71115,9/26/2016 22:00,9/26/2016 18:00,Hydro,2587.7,0.03,TRUE,9/26/2016 18:00,18,26,9,2016
71119,9/26/2016 22:00,9/26/2016 18:00,Other Renewables,649.7,0,TRUE,9/26/2016 18:00,18,26,9,2016
71120,9/26/2016 22:00,9/26/2016 18:00,Solar,8,0,TRUE,9/26/2016 18:00,18,26,9,2016
71122,9/26/2016 22:00,9/26/2016 18:00,Wind,3622.5,0.04,TRUE,9/26/2016 18:00,18,26,9,2016
71126,9/26/2016 23:00,9/26/2016 19:00,Hydro,2578.2,0.03,TRUE,9/26/2016 19:00,19,26,9,2016
71130,9/26/2016 23:00,9/26/2016 19:00,Other Renewables,648.4,0,TRUE,9/26/2016 19:00,19,26,9,2016
71131,9/26/2016 23:00,9/26/2016 19:00,Solar,1.9,0,TRUE,9/26/2016 19:00,19,26,9,2016
71133,9/26/2016 23:00,9/26/2016 19:00,Wind,2615.8,0.03,TRUE,9/26/2016 19:00,19,26,9,2016
71137,9/27/2016 0:00,9/26/2016 20:00,Hydro,1568.7,0.02,TRUE,9/26/2016 20:00,20,26,9,2016
71141,9/27/2016 0:00,9/26/2016 20:00,Other Renewables,651.5,0,TRUE,9/26/2016 20:00,20,26,9,2016
71142,9/27/2016 0:00,9/26/2016 20:00,Solar,2,0,TRUE,9/26/2016 20:00,20,26,9,2016
71144,9/27/2016 0:00,9/26/2016 20:00,Wind,2340,0.02,TRUE,9/26/2016 20:00,20,26,9,2016
71149,9/27/2016 1:00,9/26/2016 21:00,Hydro,709.4,0.01,TRUE,9/26/2016 21:00,21,26,9,2016
71153,9/27/2016 1:00,9/26/2016 21:00,Other Renewables,660.1,0.01,TRUE,9/26/2016 21:00,21,26,9,2016
71154,9/27/2016 1:00,9/26/2016 21:00,Solar,1.9,0,TRUE,9/26/2016 21:00,21,26,9,2016
71156,9/27/2016 1:00,9/26/2016 21:00,Wind,2762.2,0.03,TRUE,9/26/2016 21:00,21,26,9,2016
71159,9/27/2016 2:00,9/26/2016 22:00,Hydro,162.1,0,TRUE,9/26/2016 22:00,22,26,9,2016
71163,9/27/2016 2:00,9/26/2016 22:00,Other Renewables,652.6,0.01,TRUE,9/26/2016 22:00,22,26,9,2016
71164,9/27/2016 2:00,9/26/2016 22:00,Solar,2,0,TRUE,9/26/2016 22:00,22,26,9,2016
71166,9/27/2016 2:00,9/26/2016 22:00,Wind,2896.5,0.03,TRUE,9/26/2016 22:00,22,26,9,2016
71171,9/27/2016 3:00,9/26/2016 23:00,Hydro,161.9,0,TRUE,9/26/2016 23:00,23,26,9,2016
71173,9/27/2016 3:00,9/26/2016 23:00,Wind,2850.5,0.04,TRUE,9/26/2016 23:00,23,26,9,2016
71175,9/27/2016 3:00,9/26/2016 23:00,Other Renewables,662.2,0.01,TRUE,9/26/2016 23:00,23,26,9,2016
71176,9/27/2016 3:00,9/26/2016 23:00,Solar,2,0,TRUE,9/26/2016 23:00,23,26,9,2016
71182,9/27/2016 4:00,9/27/2016 0:00,Hydro,166.8,0,TRUE,9/27/2016 0:00,0,27,9,2016
71184,9/27/2016 4:00,9/27/2016 0:00,Wind,3208.1,0.04,TRUE,9/27/2016 0:00,0,27,9,2016
71186,9/27/2016 4:00,9/27/2016 0:00,Other Renewables,665,0.01,TRUE,9/27/2016 0:00,0,27,9,2016
71187,9/27/2016 4:00,9/27/2016 0:00,Solar,2,0,TRUE,9/27/2016 0:00,0,27,9,2016
71192,9/27/2016 5:00,9/27/2016 1:00,Hydro,147.7,0,TRUE,9/27/2016 1:00,1,27,9,2016
71196,9/27/2016 5:00,9/27/2016 1:00,Other Renewables,670.7,0.01,TRUE,9/27/2016 1:00,1,27,9,2016
71197,9/27/2016 5:00,9/27/2016 1:00,Solar,2,0,TRUE,9/27/2016 1:00,1,27,9,2016
71199,9/27/2016 5:00,9/27/2016 1:00,Wind,3604.3,0.05,TRUE,9/27/2016 1:00,1,27,9,2016
71204,9/27/2016 6:00,9/27/2016 2:00,Hydro,148,0,TRUE,9/27/2016 2:00,2,27,9,2016
71206,9/27/2016 6:00,9/27/2016 2:00,Wind,3669.3,0.05,TRUE,9/27/2016 2:00,2,27,9,2016
71210,9/27/2016 6:00,9/27/2016 2:00,Other Renewables,653.5,0.01,TRUE,9/27/2016 2:00,2,27,9,2016
71211,9/27/2016 6:00,9/27/2016 2:00,Solar,2,0,TRUE,9/27/2016 2:00,2,27,9,2016
71214,9/27/2016 7:00,9/27/2016 3:00,Hydro,146.8,0,TRUE,9/27/2016 3:00,3,27,9,2016
71218,9/27/2016 7:00,9/27/2016 3:00,Other Renewables,668.1,0.01,TRUE,9/27/2016 3:00,3,27,9,2016
71219,9/27/2016 7:00,9/27/2016 3:00,Solar,1.8,0,TRUE,9/27/2016 3:00,3,27,9,2016
71221,9/27/2016 7:00,9/27/2016 3:00,Wind,3618.7,0.05,TRUE,9/27/2016 3:00,3,27,9,2016
71225,9/27/2016 8:00,9/27/2016 4:00,Hydro,149.7,0,TRUE,9/27/2016 4:00,4,27,9,2016
71229,9/27/2016 8:00,9/27/2016 4:00,Other Renewables,668.1,0.01,TRUE,9/27/2016 4:00,4,27,9,2016
71230,9/27/2016 8:00,9/27/2016 4:00,Solar,2,0,TRUE,9/27/2016 4:00,4,27,9,2016
71232,9/27/2016 8:00,9/27/2016 4:00,Wind,3564.9,0.05,TRUE,9/27/2016 4:00,4,27,9,2016
71236,9/27/2016 9:00,9/27/2016 5:00,Hydro,157.5,0,TRUE,9/27/2016 5:00,5,27,9,2016
71240,9/27/2016 9:00,9/27/2016 5:00,Other Renewables,670.7,0.01,TRUE,9/27/2016 5:00,5,27,9,2016
71241,9/27/2016 9:00,9/27/2016 5:00,Solar,2,0,TRUE,9/27/2016 5:00,5,27,9,2016
71243,9/27/2016 9:00,9/27/2016 5:00,Wind,3612.7,0.05,TRUE,9/27/2016 5:00,5,27,9,2016
71248,9/27/2016 10:00,9/27/2016 6:00,Hydro,205.5,0,TRUE,9/27/2016 6:00,6,27,9,2016
71250,9/27/2016 10:00,9/27/2016 6:00,Wind,3523.1,0.04,TRUE,9/27/2016 6:00,6,27,9,2016
71252,9/27/2016 10:00,9/27/2016 6:00,Other Renewables,676.7,0.01,TRUE,9/27/2016 6:00,6,27,9,2016
71253,9/27/2016 10:00,9/27/2016 6:00,Solar,2,0,TRUE,9/27/2016 6:00,6,27,9,2016
71258,9/27/2016 11:00,9/27/2016 7:00,Hydro,245,0,TRUE,9/27/2016 7:00,7,27,9,2016
71262,9/27/2016 11:00,9/27/2016 7:00,Other Renewables,663.9,0.01,TRUE,9/27/2016 7:00,7,27,9,2016
71263,9/27/2016 11:00,9/27/2016 7:00,Solar,2,0,TRUE,9/27/2016 7:00,7,27,9,2016
71265,9/27/2016 11:00,9/27/2016 7:00,Wind,3066.8,0.04,TRUE,9/27/2016 7:00,7,27,9,2016
71270,9/27/2016 12:00,9/27/2016 8:00,Hydro,253.5,0,TRUE,9/27/2016 8:00,8,27,9,2016
71272,9/27/2016 12:00,9/27/2016 8:00,Wind,2907.6,0.03,TRUE,9/27/2016 8:00,8,27,9,2016
71274,9/27/2016 12:00,9/27/2016 8:00,Other Renewables,675.8,0.01,TRUE,9/27/2016 8:00,8,27,9,2016
71275,9/27/2016 12:00,9/27/2016 8:00,Solar,16.2,0,TRUE,9/27/2016 8:00,8,27,9,2016
71281,9/27/2016 13:00,9/27/2016 9:00,Hydro,251.2,0,TRUE,9/27/2016 9:00,9,27,9,2016
71283,9/27/2016 13:00,9/27/2016 9:00,Wind,1952.6,0.02,TRUE,9/27/2016 9:00,9,27,9,2016
71285,9/27/2016 13:00,9/27/2016 9:00,Other Renewables,680.4,0.01,TRUE,9/27/2016 9:00,9,27,9,2016
71286,9/27/2016 13:00,9/27/2016 9:00,Solar,53.8,0,TRUE,9/27/2016 9:00,9,27,9,2016
71291,9/27/2016 14:00,9/27/2016 10:00,Hydro,252.1,0,TRUE,9/27/2016 10:00,10,27,9,2016
71295,9/27/2016 14:00,9/27/2016 10:00,Other Renewables,679.4,0.01,TRUE,9/27/2016 10:00,10,27,9,2016
71296,9/27/2016 14:00,9/27/2016 10:00,Solar,125.9,0,TRUE,9/27/2016 10:00,10,27,9,2016
71298,9/27/2016 14:00,9/27/2016 10:00,Wind,1483.3,0.02,TRUE,9/27/2016 10:00,10,27,9,2016
71303,9/27/2016 15:00,9/27/2016 11:00,Hydro,334,0,TRUE,9/27/2016 11:00,11,27,9,2016
71305,9/27/2016 15:00,9/27/2016 11:00,Wind,2426.4,0.03,TRUE,9/27/2016 11:00,11,27,9,2016
71309,9/27/2016 15:00,9/27/2016 11:00,Other Renewables,690.4,0.01,TRUE,9/27/2016 11:00,11,27,9,2016
71310,9/27/2016 15:00,9/27/2016 11:00,Solar,152.3,0,TRUE,9/27/2016 11:00,11,27,9,2016
71313,9/27/2016 16:00,9/27/2016 12:00,Hydro,524.5,0.01,TRUE,9/27/2016 12:00,12,27,9,2016
71317,9/27/2016 16:00,9/27/2016 12:00,Other Renewables,682.6,0.01,TRUE,9/27/2016 12:00,12,27,9,2016
71318,9/27/2016 16:00,9/27/2016 12:00,Solar,216.2,0,TRUE,9/27/2016 12:00,12,27,9,2016
71320,9/27/2016 16:00,9/27/2016 12:00,Wind,3839.5,0.04,TRUE,9/27/2016 12:00,12,27,9,2016
71324,9/27/2016 17:00,9/27/2016 13:00,Hydro,1063.8,0.01,TRUE,9/27/2016 13:00,13,27,9,2016
71328,9/27/2016 17:00,9/27/2016 13:00,Other Renewables,681.6,0.01,TRUE,9/27/2016 13:00,13,27,9,2016
71329,9/27/2016 17:00,9/27/2016 13:00,Solar,207.8,0,TRUE,9/27/2016 13:00,13,27,9,2016
71331,9/27/2016 17:00,9/27/2016 13:00,Wind,3849,0.04,TRUE,9/27/2016 13:00,13,27,9,2016
71335,9/27/2016 18:00,9/27/2016 14:00,Hydro,1527,0.02,TRUE,9/27/2016 14:00,14,27,9,2016
71339,9/27/2016 18:00,9/27/2016 14:00,Other Renewables,683.2,0.01,TRUE,9/27/2016 14:00,14,27,9,2016
71340,9/27/2016 18:00,9/27/2016 14:00,Solar,260.5,0,TRUE,9/27/2016 14:00,14,27,9,2016
71342,9/27/2016 18:00,9/27/2016 14:00,Wind,3733.3,0.04,TRUE,9/27/2016 14:00,14,27,9,2016
71347,9/27/2016 19:00,9/27/2016 15:00,Hydro,1888.8,0.02,TRUE,9/27/2016 15:00,15,27,9,2016
71349,9/27/2016 19:00,9/27/2016 15:00,Wind,3704.8,0.04,TRUE,9/27/2016 15:00,15,27,9,2016
71353,9/27/2016 19:00,9/27/2016 15:00,Other Renewables,667.7,0,TRUE,9/27/2016 15:00,15,27,9,2016
71354,9/27/2016 19:00,9/27/2016 15:00,Solar,152.7,0,TRUE,9/27/2016 15:00,15,27,9,2016
71357,9/27/2016 20:00,9/27/2016 16:00,Hydro,2291.3,0.02,TRUE,9/27/2016 16:00,16,27,9,2016
71361,9/27/2016 20:00,9/27/2016 16:00,Other Renewables,625.1,0,TRUE,9/27/2016 16:00,16,27,9,2016
71362,9/27/2016 20:00,9/27/2016 16:00,Solar,113.1,0,TRUE,9/27/2016 16:00,16,27,9,2016
71364,9/27/2016 20:00,9/27/2016 16:00,Wind,3617.2,0.04,TRUE,9/27/2016 16:00,16,27,9,2016
71368,9/27/2016 21:00,9/27/2016 17:00,Hydro,2106.1,0.02,TRUE,9/27/2016 17:00,17,27,9,2016
71372,9/27/2016 21:00,9/27/2016 17:00,Wind,3300.2,0.03,TRUE,9/27/2016 17:00,17,27,9,2016
71375,9/27/2016 21:00,9/27/2016 17:00,Other Renewables,647.4,0,TRUE,9/27/2016 17:00,17,27,9,2016
71376,9/27/2016 21:00,9/27/2016 17:00,Solar,70.7,0,TRUE,9/27/2016 17:00,17,27,9,2016
71379,9/27/2016 22:00,9/27/2016 18:00,Hydro,1958.7,0.02,TRUE,9/27/2016 18:00,18,27,9,2016
71383,9/27/2016 22:00,9/27/2016 18:00,Other Renewables,643.9,0,TRUE,9/27/2016 18:00,18,27,9,2016
71384,9/27/2016 22:00,9/27/2016 18:00,Solar,15.1,0,TRUE,9/27/2016 18:00,18,27,9,2016
71386,9/27/2016 22:00,9/27/2016 18:00,Wind,2693.4,0.03,TRUE,9/27/2016 18:00,18,27,9,2016
71390,9/27/2016 23:00,9/27/2016 19:00,Hydro,2914.9,0.03,TRUE,9/27/2016 19:00,19,27,9,2016
71394,9/27/2016 23:00,9/27/2016 19:00,Wind,1488.8,0.02,TRUE,9/27/2016 19:00,19,27,9,2016
71397,9/27/2016 23:00,9/27/2016 19:00,Other Renewables,631.5,0,TRUE,9/27/2016 19:00,19,27,9,2016
71398,9/27/2016 23:00,9/27/2016 19:00,Solar,1.6,0,TRUE,9/27/2016 19:00,19,27,9,2016
71401,9/28/2016 0:00,9/27/2016 20:00,Hydro,1743.3,0.02,TRUE,9/27/2016 20:00,20,27,9,2016
71405,9/28/2016 0:00,9/27/2016 20:00,Other Renewables,619.9,0,TRUE,9/27/2016 20:00,20,27,9,2016
71406,9/28/2016 0:00,9/27/2016 20:00,Solar,1.6,0,TRUE,9/27/2016 20:00,20,27,9,2016
71408,9/28/2016 0:00,9/27/2016 20:00,Wind,1243.6,0.01,TRUE,9/27/2016 20:00,20,27,9,2016
71412,9/28/2016 1:00,9/27/2016 21:00,Hydro,239.5,0,TRUE,9/27/2016 21:00,21,27,9,2016
71416,9/28/2016 1:00,9/27/2016 21:00,Other Renewables,627.4,0,TRUE,9/27/2016 21:00,21,27,9,2016
71417,9/28/2016 1:00,9/27/2016 21:00,Solar,1.5,0,TRUE,9/27/2016 21:00,21,27,9,2016
71419,9/28/2016 1:00,9/27/2016 21:00,Wind,1054.2,0.01,TRUE,9/27/2016 21:00,21,27,9,2016
71423,9/28/2016 2:00,9/27/2016 22:00,Hydro,163.5,0,TRUE,9/27/2016 22:00,22,27,9,2016
71427,9/28/2016 2:00,9/27/2016 22:00,Other Renewables,654.9,0.01,TRUE,9/27/2016 22:00,22,27,9,2016
71428,9/28/2016 2:00,9/27/2016 22:00,Solar,1.8,0,TRUE,9/27/2016 22:00,22,27,9,2016
71430,9/28/2016 2:00,9/27/2016 22:00,Wind,685.1,0.01,TRUE,9/27/2016 22:00,22,27,9,2016
71435,9/28/2016 3:00,9/27/2016 23:00,Hydro,107.3,0,TRUE,9/27/2016 23:00,23,27,9,2016
71437,9/28/2016 3:00,9/27/2016 23:00,Wind,592.5,0.01,TRUE,9/27/2016 23:00,23,27,9,2016
71441,9/28/2016 3:00,9/27/2016 23:00,Other Renewables,661.5,0.01,TRUE,9/27/2016 23:00,23,27,9,2016
71442,9/28/2016 3:00,9/27/2016 23:00,Solar,1.9,0,TRUE,9/27/2016 23:00,23,27,9,2016
71445,9/28/2016 4:00,9/28/2016 0:00,Hydro,107.2,0,TRUE,9/28/2016 0:00,0,28,9,2016
71449,9/28/2016 4:00,9/28/2016 0:00,Other Renewables,658.8,0.01,TRUE,9/28/2016 0:00,0,28,9,2016
71450,9/28/2016 4:00,9/28/2016 0:00,Solar,1.8,0,TRUE,9/28/2016 0:00,0,28,9,2016
71452,9/28/2016 4:00,9/28/2016 0:00,Wind,511.3,0.01,TRUE,9/28/2016 0:00,0,28,9,2016
71457,9/28/2016 5:00,9/28/2016 1:00,Hydro,108.4,0,TRUE,9/28/2016 1:00,1,28,9,2016
71459,9/28/2016 5:00,9/28/2016 1:00,Solar,1.9,0,TRUE,9/28/2016 1:00,1,28,9,2016
71461,9/28/2016 5:00,9/28/2016 1:00,Other Renewables,658.4,0.01,TRUE,9/28/2016 1:00,1,28,9,2016
71463,9/28/2016 5:00,9/28/2016 1:00,Wind,485.3,0.01,TRUE,9/28/2016 1:00,1,28,9,2016
71468,9/28/2016 6:00,9/28/2016 2:00,Hydro,120.6,0,TRUE,9/28/2016 2:00,2,28,9,2016
71470,9/28/2016 6:00,9/28/2016 2:00,Solar,2,0,TRUE,9/28/2016 2:00,2,28,9,2016
71472,9/28/2016 6:00,9/28/2016 2:00,Other Renewables,623.6,0.01,TRUE,9/28/2016 2:00,2,28,9,2016
71473,9/28/2016 6:00,9/28/2016 2:00,Wind,608.1,0.01,TRUE,9/28/2016 2:00,2,28,9,2016
71478,9/28/2016 7:00,9/28/2016 3:00,Hydro,122.7,0,TRUE,9/28/2016 3:00,3,28,9,2016
71482,9/28/2016 7:00,9/28/2016 3:00,Other Renewables,644,0.01,TRUE,9/28/2016 3:00,3,28,9,2016
71483,9/28/2016 7:00,9/28/2016 3:00,Solar,2,0,TRUE,9/28/2016 3:00,3,28,9,2016
71485,9/28/2016 7:00,9/28/2016 3:00,Wind,663.7,0.01,TRUE,9/28/2016 3:00,3,28,9,2016
71490,9/28/2016 8:00,9/28/2016 4:00,Hydro,120.3,0,TRUE,9/28/2016 4:00,4,28,9,2016
71492,9/28/2016 8:00,9/28/2016 4:00,Solar,2,0,TRUE,9/28/2016 4:00,4,28,9,2016
71496,9/28/2016 8:00,9/28/2016 4:00,Other Renewables,657.6,0.01,TRUE,9/28/2016 4:00,4,28,9,2016
71497,9/28/2016 8:00,9/28/2016 4:00,Wind,793.6,0.01,TRUE,9/28/2016 4:00,4,28,9,2016
71500,9/28/2016 9:00,9/28/2016 5:00,Hydro,120.8,0,TRUE,9/28/2016 5:00,5,28,9,2016
71504,9/28/2016 9:00,9/28/2016 5:00,Other Renewables,660.3,0.01,TRUE,9/28/2016 5:00,5,28,9,2016
71505,9/28/2016 9:00,9/28/2016 5:00,Solar,1.9,0,TRUE,9/28/2016 5:00,5,28,9,2016
71507,9/28/2016 9:00,9/28/2016 5:00,Wind,946.4,0.01,TRUE,9/28/2016 5:00,5,28,9,2016
71511,9/28/2016 10:00,9/28/2016 6:00,Hydro,167.7,0,TRUE,9/28/2016 6:00,6,28,9,2016
71515,9/28/2016 10:00,9/28/2016 6:00,Other Renewables,657.2,0.01,TRUE,9/28/2016 6:00,6,28,9,2016
71516,9/28/2016 10:00,9/28/2016 6:00,Solar,1.8,0,TRUE,9/28/2016 6:00,6,28,9,2016
71518,9/28/2016 10:00,9/28/2016 6:00,Wind,1386.6,0.02,TRUE,9/28/2016 6:00,6,28,9,2016
71522,9/28/2016 11:00,9/28/2016 7:00,Hydro,204.5,0,TRUE,9/28/2016 7:00,7,28,9,2016
71526,9/28/2016 11:00,9/28/2016 7:00,Other Renewables,660.7,0.01,TRUE,9/28/2016 7:00,7,28,9,2016
71527,9/28/2016 11:00,9/28/2016 7:00,Solar,8.6,0,TRUE,9/28/2016 7:00,7,28,9,2016
71529,9/28/2016 11:00,9/28/2016 7:00,Wind,1622.6,0.02,TRUE,9/28/2016 7:00,7,28,9,2016
71534,9/28/2016 12:00,9/28/2016 8:00,Hydro,205.4,0,TRUE,9/28/2016 8:00,8,28,9,2016
71539,9/28/2016 12:00,9/28/2016 8:00,Wind,1607.9,0.02,TRUE,9/28/2016 8:00,8,28,9,2016
71540,9/28/2016 12:00,9/28/2016 8:00,Other Renewables,652.5,0.01,TRUE,9/28/2016 8:00,8,28,9,2016
71541,9/28/2016 12:00,9/28/2016 8:00,Solar,92.8,0,TRUE,9/28/2016 8:00,8,28,9,2016
71544,9/28/2016 13:00,9/28/2016 9:00,Hydro,222.5,0,TRUE,9/28/2016 9:00,9,28,9,2016
71548,9/28/2016 13:00,9/28/2016 9:00,Other Renewables,656.6,0.01,TRUE,9/28/2016 9:00,9,28,9,2016
71549,9/28/2016 13:00,9/28/2016 9:00,Solar,125,0,TRUE,9/28/2016 9:00,9,28,9,2016
71551,9/28/2016 13:00,9/28/2016 9:00,Wind,1815.6,0.02,TRUE,9/28/2016 9:00,9,28,9,2016
71553,9/28/2016 14:00,9/28/2016 10:00,Hydro,248.4,0,TRUE,9/28/2016 10:00,10,28,9,2016
71559,9/28/2016 14:00,9/28/2016 10:00,Wind,2248.8,0.03,TRUE,9/28/2016 10:00,10,28,9,2016
71560,9/28/2016 14:00,9/28/2016 10:00,Other Renewables,649,0.01,TRUE,9/28/2016 10:00,10,28,9,2016
71561,9/28/2016 14:00,9/28/2016 10:00,Solar,103.6,0,TRUE,9/28/2016 10:00,10,28,9,2016
71566,9/28/2016 15:00,9/28/2016 11:00,Hydro,279.6,0,TRUE,9/28/2016 11:00,11,28,9,2016
71570,9/28/2016 15:00,9/28/2016 11:00,Other Renewables,660.9,0.01,TRUE,9/28/2016 11:00,11,28,9,2016
71571,9/28/2016 15:00,9/28/2016 11:00,Solar,113.5,0,TRUE,9/28/2016 11:00,11,28,9,2016
71573,9/28/2016 15:00,9/28/2016 11:00,Wind,2321.6,0.03,TRUE,9/28/2016 11:00,11,28,9,2016
71577,9/28/2016 16:00,9/28/2016 12:00,Hydro,708.3,0.01,TRUE,9/28/2016 12:00,12,28,9,2016
71581,9/28/2016 16:00,9/28/2016 12:00,Other Renewables,669.4,0.01,TRUE,9/28/2016 12:00,12,28,9,2016
71582,9/28/2016 16:00,9/28/2016 12:00,Wind,2241.6,0.02,TRUE,9/28/2016 12:00,12,28,9,2016
71584,9/28/2016 16:00,9/28/2016 12:00,Solar,143.3,0,TRUE,9/28/2016 12:00,12,28,9,2016
71588,9/28/2016 17:00,9/28/2016 13:00,Hydro,1571.6,0.02,TRUE,9/28/2016 13:00,13,28,9,2016
71591,9/28/2016 17:00,9/28/2016 13:00,Other Renewables,676.5,0.01,TRUE,9/28/2016 13:00,13,28,9,2016
71592,9/28/2016 17:00,9/28/2016 13:00,Solar,155.7,0,TRUE,9/28/2016 13:00,13,28,9,2016
71594,9/28/2016 17:00,9/28/2016 13:00,Wind,2220.1,0.02,TRUE,9/28/2016 13:00,13,28,9,2016
71600,9/28/2016 18:00,9/28/2016 14:00,Hydro,1899.1,0.02,TRUE,9/28/2016 14:00,14,28,9,2016
71603,9/28/2016 18:00,9/28/2016 14:00,Other Renewables,665.3,0.01,TRUE,9/28/2016 14:00,14,28,9,2016
71604,9/28/2016 18:00,9/28/2016 14:00,Solar,145.9,0,TRUE,9/28/2016 14:00,14,28,9,2016
71606,9/28/2016 18:00,9/28/2016 14:00,Wind,2354.8,0.03,TRUE,9/28/2016 14:00,14,28,9,2016
