Hour,Day,Month,Year,System load (MW),ORIS ID,Fuel,Marginal Cost ($/MWh),CO2 emissions rate (tons/MWh),NOx emisisons rate (tons/MWh),SO2 emissions rate (tons/MWh)
9,17,10,2016,83543.536,50561,GAS,19.52613185067514,0.4773220155648826,0.00011102214634383039,2.655646571254276e-06
10,17,10,2016,85374.151,7835,GAS,20.236814891416753,0.5613202727822885,0.00016079644783712548,3.1238141446213064e-06
11,17,10,2016,87611.587,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
12,17,10,2016,89579.452,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
13,17,10,2016,91766.997,55350,GAS,22.5703228659885,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
14,17,10,2016,94092.426,3149,COAL,23.505223398148875,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
15,17,10,2016,95713.233,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
16,17,10,2016,96779.524,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
17,17,10,2016,97571.99,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
18,17,10,2016,97553.002,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
19,17,10,2016,97539.82,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
20,17,10,2016,99291.77,2836,COAL,24.341277337682513,0.8745704595036948,0.0017229110705867952,0.007560246320238135
21,17,10,2016,96524.021,3948,COAL,24.128582496498712,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
22,17,10,2016,91219.649,3130,COAL,22.612819667276842,0.9446109432776311,0.000883522736838472,0.001832558334326451
23,17,10,2016,84445.195,7836,GAS,20.002257336343117,0.5775297992071684,0.0001809078803674467,3.2117690249591833e-06
24,17,10,2016,77477.806,3797,COAL,25.156619278628455,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
1,18,10,2016,72166.816,56807,GAS,13.739177101967801,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
2,18,10,2016,68692.849,55439,GAS,13.349857308952542,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
3,18,10,2016,66461.993,2398,GAS,12.883612794138369,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
4,18,10,2016,65535.267,50966,GAS,12.642666666666667,0.47626852768650196,0.00011596621382652315,2.9583000329206785e-06
5,18,10,2016,66267.216,2398,GAS,12.883612794138369,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
6,18,10,2016,70428.191,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
7,18,10,2016,78806.599,2403,COAL,16.9392089714959,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
8,18,10,2016,84264.311,7836,GAS,20.002257336343117,0.5775297992071684,0.0001809078803674467,3.2117690249591833e-06
9,18,10,2016,85546.244,50555,GAS,20.615953333333334,0.6855287590872281,0.0008629482847622188,4.0040950801514565e-06
10,18,10,2016,87748.823,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
11,18,10,2016,90532.191,3130,COAL,22.612819667276842,0.9446109432776311,0.000883522736838472,0.001832558334326451
12,18,10,2016,92857.189,3149,COAL,23.505223398148875,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
13,18,10,2016,95432.184,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
14,18,10,2016,97825.851,3948,COAL,24.128582496498712,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
15,18,10,2016,99216.137,2836,COAL,24.341277337682513,0.8745704595036948,0.0017229110705867952,0.007560246320238135
16,18,10,2016,99887.818,2408,COAL,24.404794833896403,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
17,18,10,2016,100264.877,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
18,18,10,2016,99670.146,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
19,18,10,2016,99537.382,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
20,18,10,2016,100673.83,3140,COAL,24.590423684674704,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
21,18,10,2016,97891.977,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
22,18,10,2016,92707.091,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
23,18,10,2016,85549.272,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
24,18,10,2016,78813.706,6264,COAL,25.463659459459464,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
1,19,10,2016,73272.398,55938,GAS,15.729399477806789,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
2,19,10,2016,69736.626,56807,GAS,13.739177101967801,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
3,19,10,2016,67454.703,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
4,19,10,2016,66484.475,55439,GAS,13.349857308952542,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
5,19,10,2016,67197.851,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
6,19,10,2016,71453.796,2393,GAS,14.726315789473684,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
7,19,10,2016,79603.955,55285,GAS,18.67719298245614,0.4998194531971836,0.00045817103800387034,3.046897517190267e-06
8,19,10,2016,84861.044,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
9,19,10,2016,86140.054,7838,GAS,22.312827781715097,0.5520987711361905,0.00018304588569364235,4.929666990440847e-06
10,19,10,2016,88182.201,55350,GAS,23.353825740822646,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
11,19,10,2016,91320.097,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
12,19,10,2016,94014.005,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
13,19,10,2016,96622.983,2836,COAL,24.341277337682513,0.8745704595036948,0.0017229110705867952,0.007560246320238135
14,19,10,2016,99359.665,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
15,19,10,2016,101053.659,3140,COAL,24.590423684674704,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
16,19,10,2016,101960.113,3140,COAL,24.590423684674704,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
17,19,10,2016,102276.601,3935,COAL,24.67490364605894,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
18,19,10,2016,101005.001,3140,COAL,24.590423684674704,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
19,19,10,2016,100543.593,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
20,19,10,2016,101203.625,3140,COAL,24.590423684674704,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
21,19,10,2016,97816.637,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
22,19,10,2016,91991.906,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
23,19,10,2016,84955.83,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
24,19,10,2016,78211.836,8102,COAL,25.422595259875266,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
1,20,10,2016,72234.703,50385,GAS,14.78705035971223,0.45745076131909373,8.483292041926837e-05,2.54390566100024e-06
2,20,10,2016,68694.783,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
3,20,10,2016,66487.124,55439,GAS,13.349857308952542,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
4,20,10,2016,65460.552,55239,GAS,13.195104128607964,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
5,20,10,2016,66104.932,55439,GAS,13.349857308952542,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
6,20,10,2016,70132.498,56807,GAS,13.739177101967801,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
7,20,10,2016,78222.049,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
8,20,10,2016,83823.879,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
9,20,10,2016,85257.234,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
10,20,10,2016,86861.605,7838,GAS,22.312827781715097,0.5520987711361905,0.00018304588569364235,4.929666990440847e-06
11,20,10,2016,89149.524,55350,GAS,22.716939407341886,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
12,20,10,2016,90954.569,3149,COAL,23.505223398148875,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
13,20,10,2016,92918.606,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
14,20,10,2016,94712.725,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
15,20,10,2016,95401.453,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
16,20,10,2016,95294.595,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
17,20,10,2016,95119.463,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
18,20,10,2016,94545.437,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
19,20,10,2016,95378.421,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
20,20,10,2016,95959.206,2832,COAL,23.84656701542263,0.8204546871203815,0.000680106935606827,0.0013749046818091356
21,20,10,2016,93406.199,1573,COAL,23.57903022208255,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
22,20,10,2016,88500.702,52087,GAS,22.33827160493827,0.6754739028801467,0.0008173418334028923,6.151224366363288e-05
23,20,10,2016,82372.39,594,COAL,19.082783656059995,0.852826788599051,0.0003648275171798328,0.0008237371398023901
24,20,10,2016,76032.065,1385,COAL,24.864331268768773,0.9446109432776311,0.000883522736838472,0.001832558334326451
1,21,10,2016,70893.115,2378,COAL,14.316340333622215,0.9507192649668659,0.002034429992194859,0.0012340255824211397
2,21,10,2016,67747.724,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
3,21,10,2016,66097.16,55239,GAS,13.195104128607964,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
4,21,10,2016,65273.063,54832,GAS,12.972299168975068,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
5,21,10,2016,66075.207,55439,GAS,13.349857308952542,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
6,21,10,2016,70051.619,10751,GAS,14.161273885350317,0.4905144513524575,0.0001495922532853357,2.7308651563102163e-06
7,21,10,2016,77352.417,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
8,21,10,2016,83057.595,7836,GAS,20.002257336343117,0.5775297992071684,0.0001809078803674467,3.2117690249591833e-06
9,21,10,2016,85389.364,55350,GAS,21.37682441397612,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
10,21,10,2016,87087.482,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
11,21,10,2016,88310.935,7838,GAS,22.312827781715097,0.5520987711361905,0.00018304588569364235,4.929666990440847e-06
12,21,10,2016,89360.943,3130,COAL,22.612819667276842,0.9446109432776311,0.000883522736838472,0.001832558334326451
13,21,10,2016,89965.743,3130,COAL,22.612819667276842,0.9446109432776311,0.000883522736838472,0.001832558334326451
14,21,10,2016,89912.572,55188,GAS,22.719109947643975,0.41644891172742043,4.341326423318254e-05,2.3060652053688584e-06
15,21,10,2016,88971.376,52087,GAS,22.33827160493827,0.6754739028801467,0.0008173418334028923,6.151224366363288e-05
16,21,10,2016,88168.18,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
17,21,10,2016,87510.292,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
18,21,10,2016,86835.943,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
19,21,10,2016,87326.639,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
20,21,10,2016,87627.874,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
21,21,10,2016,85049.889,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
22,21,10,2016,81511.475,55377,GAS,19.341095890410962,0.5524634977088868,0.00038352202660547305,3.0709400588967923e-06
23,21,10,2016,76707.972,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
24,21,10,2016,71154.03,3140,COAL,24.590423684674704,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
1,22,10,2016,66864.558,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
2,22,10,2016,63765.0,3138,GAS,12.96786050895382,0.6459796888482487,0.0008785437509259466,0.001857577404636604
3,22,10,2016,62231.059,2398,GAS,12.883612794138369,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
4,22,10,2016,61202.496,58260,GAS,12.520445591631571,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
5,22,10,2016,61197.482,58260,GAS,12.520445591631571,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
6,22,10,2016,62700.171,2398,GAS,12.883612794138369,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
7,22,10,2016,65581.515,55439,GAS,13.349857308952542,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
8,22,10,2016,69490.176,2378,COAL,14.316340333622215,0.9507192649668659,0.002034429992194859,0.0012340255824211397
9,22,10,2016,72686.928,50385,GAS,14.78705035971223,0.45745076131909373,8.483292041926837e-05,2.54390566100024e-06
10,22,10,2016,75458.377,1553,GAS,16.418357487922705,0.6379773947662118,0.001019071210978915,3.5571400199002226e-06
11,22,10,2016,76626.999,2403,COAL,16.9392089714959,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
12,22,10,2016,76526.567,2403,COAL,16.9392089714959,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
13,22,10,2016,75481.738,3796,GAS,16.318646734854447,0.5478341347503777,0.000668078128595784,3.0485628088412635e-06
14,22,10,2016,74417.798,54640,GAS,15.864864864864865,0.6352059336998523,0.00011180071626230257,3.992882723653663e-06
15,22,10,2016,73436.008,50799,GAS,15.439703703703703,0.5388347157082061,0.00029090259938133395,3.00496219423675e-06
16,22,10,2016,72644.593,50497,GAS,14.624217118997914,0.6785060168960944,0.0002232150506150836,3.7770461443098155e-06
17,22,10,2016,72883.661,50497,GAS,14.624217118997914,0.6785060168960944,0.0002232150506150836,3.7770461443098155e-06
18,22,10,2016,73808.137,2393,GAS,14.726315789473684,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
19,22,10,2016,76468.728,3796,GAS,16.318646734854447,0.5478341347503777,0.000668078128595784,3.0485628088412635e-06
20,22,10,2016,79251.721,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
21,22,10,2016,78407.419,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
22,22,10,2016,76388.017,3796,GAS,16.318646734854447,0.5478341347503777,0.000668078128595784,3.0485628088412635e-06
23,22,10,2016,73355.909,2393,GAS,14.726315789473684,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
24,22,10,2016,69666.621,2828,COAL,24.547296398983544,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
1,23,10,2016,66261.775,54832,GAS,12.972299168975068,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
2,23,10,2016,63886.969,50966,GAS,12.642666666666667,0.47626852768650196,0.00011596621382652315,2.9583000329206785e-06
3,23,10,2016,62355.24,58260,GAS,12.520445591631571,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
4,23,10,2016,61644.649,55690,GAS,12.498005203816131,0.4303763777998401,2.3058934249779147e-05,2.8150470367772574e-06
5,23,10,2016,61712.563,55690,GAS,12.498005203816131,0.4303763777998401,2.3058934249779147e-05,2.8150470367772574e-06
6,23,10,2016,62712.755,58260,GAS,12.520445591631571,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
7,23,10,2016,65106.942,3138,GAS,12.96786050895382,0.6459796888482487,0.0008785437509259466,0.001857577404636604
8,23,10,2016,68013.715,5083,GAS,13.366782006920415,0.448081759205512,4.1372512287226396e-05,2.4841434180507333e-06
9,23,10,2016,70505.977,54785,GAS,13.54766355140187,0.6950149586378803,0.00019621801093743836,3.868328487621071e-06
10,23,10,2016,71674.331,2378,COAL,14.316340333622215,0.9507192649668659,0.002034429992194859,0.0012340255824211397
11,23,10,2016,71768.137,2378,COAL,14.316340333622215,0.9507192649668659,0.002034429992194859,0.0012340255824211397
12,23,10,2016,71509.995,56807,GAS,13.739177101967801,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
13,23,10,2016,71431.7,10870,GAS,13.706705539358602,0.8502487909886323,0.001078779040864349,6.794153713584994e-05
14,23,10,2016,70996.731,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
15,23,10,2016,70563.98,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
16,23,10,2016,70510.069,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
17,23,10,2016,71779.48,56807,GAS,13.739177101967801,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
18,23,10,2016,73305.219,2378,COAL,14.316340333622215,0.9507192649668659,0.002034429992194859,0.0012340255824211397
19,23,10,2016,76774.575,55938,GAS,15.729399477806789,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
20,23,10,2016,80347.957,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
21,23,10,2016,79024.69,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
22,23,10,2016,75557.301,55938,GAS,15.729399477806789,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
23,23,10,2016,71216.176,56807,GAS,13.739177101967801,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
24,23,10,2016,66815.229,2836,COAL,24.341277337682513,0.8745704595036948,0.0017229110705867952,0.007560246320238135
1,24,10,2016,63784.872,55337,GAS,14.18827160493827,0.5877795383035915,7.379158319114492e-05,3.271034607128704e-06
2,24,10,2016,61584.514,55667,GAS,13.681399631675875,0.3813977130361391,3.520877295895401e-05,2.1224231374666353e-06
3,24,10,2016,60740.157,55667,GAS,13.681399631675875,0.3813977130361391,3.520877295895401e-05,2.1224231374666353e-06
4,24,10,2016,60740.143,55667,GAS,13.681399631675875,0.3813977130361391,3.520877295895401e-05,2.1224231374666353e-06
5,24,10,2016,62090.591,55710,GAS,13.992356115107913,0.5250603764949677,3.952192918551471e-05,2.92181374082273e-06
6,24,10,2016,66953.736,55976,GAS,14.892260579064587,0.5747736826662616,2.341213171793427e-05,3.198517182904935e-06
7,24,10,2016,75575.734,2403,COAL,16.9392089714959,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
8,24,10,2016,81534.021,55738,GAS,20.061818181818182,0.5294605319503857,0.0003832452435007478,2.946621627533645e-06
9,24,10,2016,82207.253,7835,GAS,20.236814891416753,0.5613202727822885,0.00016079644783712548,3.1238141446213064e-06
10,24,10,2016,82328.302,50555,GAS,20.615953333333334,0.6855287590872281,0.0008629482847622188,4.0040950801514565e-06
11,24,10,2016,82640.327,55350,GAS,20.846085802742152,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
12,24,10,2016,82945.195,55350,GAS,20.846085802742152,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
13,24,10,2016,82964.148,55350,GAS,20.846085802742152,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
14,24,10,2016,82798.353,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
15,24,10,2016,82432.583,55350,GAS,20.846085802742152,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
16,24,10,2016,81883.283,7835,GAS,20.236814891416753,0.5613202727822885,0.00016079644783712548,3.1238141446213064e-06
17,24,10,2016,81926.592,7835,GAS,20.236814891416753,0.5613202727822885,0.00016079644783712548,3.1238141446213064e-06
18,24,10,2016,82721.772,7836,GAS,20.002257336343117,0.5775297992071684,0.0001809078803674467,3.2117690249591833e-06
19,24,10,2016,85452.147,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
20,24,10,2016,88004.605,55188,GAS,22.296557591623035,0.41644891172742043,4.341326423318254e-05,2.3060652053688584e-06
21,24,10,2016,86269.246,55188,GAS,22.296557591623035,0.41644891172742043,4.341326423318254e-05,2.3060652053688584e-06
22,24,10,2016,82519.011,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
23,24,10,2016,76748.459,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
24,24,10,2016,71429.218,3140,COAL,24.590423684674704,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
1,25,10,2016,67715.446,55976,GAS,14.810244988864142,0.5747736826662616,2.341213171793427e-05,3.198517182904935e-06
2,25,10,2016,65616.577,2393,GAS,14.726315789473684,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
3,25,10,2016,64664.616,7153,GAS,14.68311818943839,0.6440544854901353,0.0001609363273616112,3.5940801266570406e-06
4,25,10,2016,64784.478,7153,GAS,14.68311818943839,0.6440544854901353,0.0001609363273616112,3.5940801266570406e-06
5,25,10,2016,66516.857,55801,GAS,14.790742734122711,0.38066264596820104,4.6456779680659706e-05,2.670283579355022e-06
6,25,10,2016,71374.374,55690,GAS,15.664006938421508,0.4303763777998401,2.3058934249779147e-05,2.8150470367772574e-06
7,25,10,2016,80498.345,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
8,25,10,2016,86459.758,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
9,25,10,2016,86512.868,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
10,25,10,2016,85599.01,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
11,25,10,2016,85147.294,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
12,25,10,2016,84684.271,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
13,25,10,2016,83767.366,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
14,25,10,2016,83291.613,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
15,25,10,2016,82434.383,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
16,25,10,2016,81829.57,55350,GAS,20.544228217602832,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
17,25,10,2016,82059.671,55350,GAS,20.544228217602832,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
18,25,10,2016,83333.973,7835,GAS,20.236814891416753,0.5613202727822885,0.00016079644783712548,3.1238141446213064e-06
19,25,10,2016,86999.559,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
20,25,10,2016,89598.945,55502,GAS,22.318587662337663,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
21,25,10,2016,88093.616,55502,GAS,22.318587662337663,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
22,25,10,2016,84797.473,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
23,25,10,2016,79441.63,50561,GAS,19.52613185067514,0.4773220155648826,0.00011102214634383039,2.655646571254276e-06
24,25,10,2016,74362.937,3935,COAL,24.67490364605894,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
1,26,10,2016,70491.882,2393,GAS,14.726315789473684,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
2,26,10,2016,68512.57,2378,COAL,14.316340333622215,0.9507192649668659,0.002034429992194859,0.0012340255824211397
3,26,10,2016,67715.884,55690,GAS,14.08100607111882,0.4303763777998401,2.3058934249779147e-05,2.8150470367772574e-06
4,26,10,2016,67837.699,55690,GAS,14.08100607111882,0.4303763777998401,2.3058934249779147e-05,2.8150470367772574e-06
5,26,10,2016,69693.898,2378,COAL,14.316340333622215,0.9507192649668659,0.002034429992194859,0.0012340255824211397
6,26,10,2016,74988.782,55938,GAS,15.729399477806789,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
7,26,10,2016,84017.033,50561,GAS,19.52613185067514,0.4773220155648826,0.00011102214634383039,2.655646571254276e-06
8,26,10,2016,89693.733,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
9,26,10,2016,89743.584,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
10,26,10,2016,88312.256,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
11,26,10,2016,87026.403,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
12,26,10,2016,85903.747,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
13,26,10,2016,84856.45,55377,GAS,21.397945205479452,0.5524634977088868,0.00038352202660547305,3.0709400588967923e-06
14,26,10,2016,83985.313,55347,GAS,21.10906976744186,0.5493006151423199,0.00015352444280185534,3.0604426755411425e-06
15,26,10,2016,83244.959,55350,GAS,20.814904909332153,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
16,26,10,2016,82816.842,55350,GAS,20.814904909332153,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
17,26,10,2016,83656.733,55350,GAS,20.814904909332153,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
18,26,10,2016,85484.822,55350,GAS,20.814904909332153,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
19,26,10,2016,89310.325,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
20,26,10,2016,90641.697,7838,GAS,22.312827781715097,0.5520987711361905,0.00018304588569364235,4.929666990440847e-06
21,26,10,2016,88943.622,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
22,26,10,2016,85325.011,55377,GAS,21.397945205479452,0.5524634977088868,0.00038352202660547305,3.0709400588967923e-06
23,26,10,2016,79575.996,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
24,26,10,2016,74017.253,3935,COAL,24.67490364605894,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
1,27,10,2016,69960.662,55690,GAS,14.256895056374674,0.4303763777998401,2.3058934249779147e-05,2.8150470367772574e-06
2,27,10,2016,67744.208,55516,GAS,13.731252911038657,0.3846100034064549,2.521440368410369e-05,2.1403121791876583e-06
3,27,10,2016,66448.745,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
